dateCrawled,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,postalCode
2016-03-06 12:06:19,9900,limousine,2009,manuell,105,golf,80000,12,diesel,volkswagen,nein,56203
2016-03-06 12:06:20,19990,kombi,2009,automatik,265,andere,100000,7,benzin,audi,nein,57537
2016-03-06 12:06:21,1490,limousine,1998,manuell,60,polo,150000,10,benzin,volkswagen,nein,61169
2016-03-06 12:06:21,1200,suv,1999,manuell,83,terios,150000,4,benzin,daihatsu,ja,35796
2016-03-06 12:06:22,12500,suv,2010,manuell,136,kuga,100000,5,diesel,ford,nein,35799
2016-03-06 12:06:23,2850,kleinwagen,2007,manuell,68,fiesta,150000,8,diesel,ford,nein,57644
2016-03-06 12:06:24,2000,bus,1989,manuell,57,transporter,150000,3,diesel,volkswagen,nein,65207
2016-03-06 12:06:24,1150,kleinwagen,2000,manuell,60,punto,150000,7,benzin,fiat,nein,56170
2016-03-06 12:06:35,6999,kleinwagen,2007,manuell,120,cooper,125000,6,benzin,mini,nein,55469
2016-03-06 12:06:40,800,limousine,1994,manuell,73,r19,150000,4,benzin,renault,nein,57537
2016-03-06 12:06:43,2150,limousine,1999,manuell,101,astra,150000,7,benzin,opel,nein,65589
2016-03-06 12:06:45,1875,kombi,2000,manuell,116,a4,150000,9,diesel,audi,nein,35102
2016-03-06 12:06:54,1849,limousine,2002,manuell,75,corsa,150000,1,benzin,opel,nein,56477
2016-03-06 12:06:55,800,kleinwagen,2007,manuell,55,twingo,150000,1,lpg,renault,nein,65843
2016-03-06 12:12:16,20750,limousine,2014,manuell,150,a3,50000,1,diesel,audi,nein,65207
2016-03-06 12:12:35,1950,kleinwagen,2005,manuell,95,colt,100000,1,diesel,mitsubishi,nein,60433
2016-03-06 12:21:18,14800,suv,2012,manuell,116,sportage,50000,10,diesel,kia,nein,56220
2016-03-06 12:21:37,15900,limousine,2008,manuell,143,3er,150000,11,benzin,bmw,nein,56112
2016-03-06 12:21:50,3750,kleinwagen,2008,automatik,84,fortwo,100000,12,benzin,smart,nein,63067
2016-03-06 12:22:52,8200,limousine,2001,automatik,333,7er,150000,12,benzin,bmw,nein,60435
2016-03-06 12:36:16,300,kleinwagen,2002,manuell,60,punto,150000,5,benzin,fiat,ja,66839
2016-03-06 12:36:17,2500,kombi,2003,manuell,177,signum,150000,6,diesel,opel,nein,31855
2016-03-06 12:36:19,3000,kombi,2004,manuell,125,signum,150000,11,diesel,opel,nein,26203
2016-03-06 12:36:21,900,limousine,1998,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,69207
2016-03-06 12:36:21,1850,kombi,2003,manuell,125,astra,150000,9,diesel,opel,nein,12053
2016-03-06 12:36:21,650,limousine,2002,manuell,133,stilo,150000,3,benzin,fiat,ja,26188
2016-03-06 12:36:24,2799,suv,2005,manuell,136,x_trail,150000,7,diesel,nissan,ja,32545
2016-03-06 12:36:25,1600,kleinwagen,2003,manuell,58,twingo,100000,6,benzin,renault,nein,26655
2016-03-06 12:36:35,500,kleinwagen,1991,manuell,75,polo,150000,8,benzin,volkswagen,nein,4916
2016-03-06 12:36:42,550,kombi,1996,manuell,101,vectra,150000,11,benzin,opel,nein,86669
2016-03-06 12:36:42,2990,limousine,2003,manuell,75,golf,150000,2,benzin,volkswagen,nein,69509
2016-03-06 12:36:43,5300,limousine,2002,automatik,272,7er,150000,3,benzin,bmw,nein,42281
2016-03-06 12:36:44,670,limousine,1993,manuell,90,80,150000,4,benzin,audi,nein,96126
2016-03-06 12:36:57,2950,coupe,2004,automatik,71,fortwo,125000,11,diesel,smart,nein,25436
2016-03-06 12:36:58,2300,kombi,2004,manuell,166,156,150000,10,benzin,alfa_romeo,nein,38124
2016-03-06 12:36:58,15980,suv,2012,manuell,140,tiguan,125000,3,diesel,volkswagen,nein,63303
2016-03-06 12:37:00,21500,suv,2006,automatik,272,m_klasse,125000,4,benzin,mercedes_benz,nein,55116
2016-03-06 12:37:01,5900,kleinwagen,2011,manuell,87,corsa,60000,6,benzin,opel,nein,56753
2016-03-06 12:37:03,6190,kombi,2002,automatik,180,a4,150000,0,diesel,audi,nein,24119
2016-03-06 12:37:04,2200,kleinwagen,2004,manuell,60,fiesta,125000,0,benzin,ford,nein,89281
2016-03-06 12:37:15,4200,limousine,2003,manuell,150,golf,150000,1,benzin,volkswagen,nein,8523
2016-03-06 12:37:16,6200,kleinwagen,2009,manuell,60,fiesta,50000,8,benzin,ford,nein,15366
2016-03-06 12:37:19,10350,bus,2011,manuell,105,c_max,60000,5,benzin,ford,nein,57250
2016-03-06 12:37:19,1200,kleinwagen,1998,manuell,75,lupo,150000,12,benzin,volkswagen,nein,54329
2016-03-06 12:37:21,999,kleinwagen,1999,manuell,54,corsa,150000,10,benzin,opel,nein,44866
2016-03-06 12:37:22,6300,limousine,2010,manuell,80,polo,150000,10,diesel,volkswagen,nein,48432
2016-03-06 12:37:24,11700,limousine,2008,automatik,220,andere,150000,0,diesel,mercedes_benz,nein,42283
2016-03-06 12:37:35,1100,kleinwagen,1999,manuell,50,lupo,150000,7,benzin,volkswagen,nein,53879
2016-03-06 12:37:35,0,kleinwagen,2004,manuell,60,panda,80000,1,benzin,fiat,nein,26789
2016-03-06 12:37:37,200,coupe,1995,manuell,90,tigra,150000,2,benzin,opel,ja,36093
2016-03-06 12:37:37,2800,kleinwagen,2003,manuell,87,yaris,125000,3,benzin,toyota,nein,45133
2016-03-06 12:37:40,1950,limousine,2005,manuell,109,3_reihe,150000,1,diesel,peugeot,nein,22303
2016-03-06 12:37:40,2999,kombi,2000,automatik,140,v70,150000,6,benzin,volvo,nein,22307
2016-03-06 12:37:41,2950,limousine,2004,manuell,109,colt,150000,6,benzin,mitsubishi,nein,22087
2016-03-06 12:37:42,15000,kombi,2008,automatik,160,a4,80000,12,benzin,audi,nein,38440
2016-03-06 12:37:43,21500,kombi,2013,automatik,194,insignia,100000,1,diesel,opel,nein,67680
2016-03-06 12:37:53,12750,kleinwagen,2011,manuell,105,a1,90000,8,diesel,audi,nein,72764
2016-03-06 12:37:54,4500,kleinwagen,2010,manuell,75,clio,80000,9,benzin,renault,nein,75173
2016-03-06 12:37:55,1600,kleinwagen,1999,manuell,50,polo,60000,4,benzin,volkswagen,nein,88525
2016-03-06 12:37:59,1999,coupe,1999,manuell,132,4_reihe,150000,3,benzin,peugeot,nein,9212
2016-03-06 12:37:59,8590,cabrio,2011,manuell,69,500,30000,1,benzin,fiat,nein,25421
2016-03-06 12:38:00,5900,bus,2006,manuell,150,zafira,150000,12,diesel,opel,nein,67240
2016-03-06 12:38:01,41900,limousine,2012,automatik,457,c_klasse,60000,7,benzin,mercedes_benz,nein,67657
2016-03-06 12:38:01,5300,kleinwagen,2014,manuell,60,citigo,30000,10,benzin,skoda,nein,46562
2016-03-06 12:38:02,950,kombi,2000,automatik,131,omega,150000,10,diesel,opel,nein,93099
2016-03-06 12:38:12,1499,limousine,1999,automatik,125,a_klasse,150000,8,benzin,mercedes_benz,nein,46149
2016-03-06 12:38:13,18700,coupe,2009,automatik,213,mustang,80000,8,benzin,ford,nein,97424
2016-03-06 12:38:13,5050,limousine,2001,automatik,163,andere,60000,8,benzin,mercedes_benz,nein,21709
2016-03-06 12:38:14,4000,limousine,2002,automatik,163,5er,150000,10,diesel,bmw,nein,82194
2016-03-06 12:38:15,7999,limousine,2008,manuell,209,s60,150000,9,benzin,volvo,nein,24598
2016-03-06 12:38:15,12900,kombi,2012,manuell,190,megane,60000,12,benzin,renault,nein,12167
2016-03-06 12:38:17,3850,kleinwagen,2006,manuell,87,yaris,125000,5,benzin,toyota,nein,53859
2016-03-06 12:38:17,23800,limousine,2013,manuell,184,golf,40000,7,diesel,volkswagen,nein,50171
2016-03-06 12:38:18,8500,limousine,2006,manuell,184,e_klasse,150000,9,benzin,mercedes_benz,nein,65812
2016-03-06 12:38:19,5650,cabrio,2004,manuell,135,megane,90000,0,benzin,renault,nein,29664
2016-03-06 12:38:20,6250,cabrio,1989,manuell,129,3er,150000,5,benzin,bmw,nein,67459
2016-03-06 12:38:21,1000,cabrio,1998,manuell,75,astra,150000,7,benzin,opel,nein,25348
2016-03-06 12:38:21,7800,bus,2007,automatik,140,b_klasse,150000,9,diesel,mercedes_benz,nein,61276
2016-03-06 12:38:21,950,kleinwagen,1994,manuell,39,andere,150000,4,benzin,fiat,nein,34123
2016-03-06 12:38:32,4850,coupe,2012,automatik,71,fortwo,40000,11,benzin,smart,nein,25436
2016-03-06 12:38:33,800,kleinwagen,2003,manuell,60,ka,100000,6,benzin,ford,nein,83703
2016-03-06 12:38:34,3150,limousine,2005,manuell,131,mondeo,150000,6,diesel,ford,nein,77694
2016-03-06 12:38:38,9900,limousine,1999,automatik,190,andere,125000,1,benzin,citroen,nein,21395
2016-03-06 12:38:39,4390,kombi,2005,manuell,116,passat,150000,8,benzin,volkswagen,nein,71032
2016-03-06 12:38:39,3999,bus,2011,manuell,90,berlingo,150000,8,diesel,citroen,nein,31180
2016-03-06 12:38:40,1000,kombi,2001,manuell,68,polo,150000,12,diesel,volkswagen,ja,90592
2016-03-06 12:38:40,250,kleinwagen,1999,manuell,55,punto,150000,6,benzin,fiat,ja,94474
2016-03-06 12:38:41,499,kleinwagen,1991,manuell,45,golf,150000,6,benzin,volkswagen,nein,58762
2016-03-06 12:38:51,900,kombi,1998,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,23684
2016-03-06 12:38:52,1780,limousine,2001,manuell,75,leon,150000,3,benzin,seat,nein,1328
2016-03-06 12:38:53,2400,limousine,1992,manuell,90,80,70000,2,benzin,audi,nein,26603
2016-03-06 12:38:54,300,kleinwagen,2001,manuell,58,twingo,150000,3,benzin,renault,nein,24852
2016-03-06 12:38:56,8990,kleinwagen,2013,manuell,87,andere,60000,2,benzin,opel,nein,57482
2016-03-06 12:38:57,1500,kombi,2002,manuell,194,passat,150000,1,benzin,volkswagen,ja,28857
2016-03-06 12:38:58,4900,coupe,2001,manuell,170,3er,150000,3,lpg,bmw,nein,49846
2016-03-06 12:38:58,3200,coupe,2001,manuell,118,3er,150000,10,benzin,bmw,nein,32257
2016-03-06 12:38:59,5400,limousine,2010,manuell,125,leon,125000,7,benzin,seat,ja,92353
2016-03-06 12:39:00,7450,cabrio,2007,manuell,150,2_reihe,80000,6,benzin,peugeot,nein,61267
2016-03-06 12:39:01,2999,kleinwagen,2005,manuell,61,fortwo,100000,7,benzin,smart,nein,79761
2016-03-06 12:39:11,3750,kombi,2004,manuell,110,megane,150000,9,benzin,renault,nein,74379
2016-03-06 12:39:12,9799,coupe,2009,manuell,160,scirocco,100000,2,benzin,volkswagen,nein,52511
2016-03-06 12:39:13,2499,kombi,1997,manuell,150,3er,150000,6,benzin,bmw,nein,93055
2016-03-06 12:39:14,4200,limousine,1998,manuell,265,andere,150000,9,benzin,audi,nein,73497
2016-03-06 12:39:15,899,kombi,1996,manuell,101,passat,150000,5,benzin,volkswagen,nein,60489
2016-03-06 12:39:16,4300,kleinwagen,2009,manuell,58,i_reihe,40000,6,benzin,hyundai,ja,79585
2016-03-06 12:39:21,4490,limousine,2001,manuell,116,3er,90000,10,benzin,bmw,nein,99092
2016-03-06 12:41:18,18500,kombi,2012,manuell,170,c_klasse,125000,1,diesel,mercedes_benz,nein,8056
2016-03-06 12:41:20,5300,kombi,2009,manuell,109,2_reihe,100000,1,diesel,peugeot,nein,10409
2016-03-06 12:41:22,750,kleinwagen,1999,manuell,60,micra,150000,12,benzin,nissan,nein,16761
2016-03-06 12:41:24,7700,limousine,2009,manuell,170,passat,80000,5,diesel,volkswagen,nein,10245
2016-03-06 12:41:25,25700,kombi,2013,automatik,184,3er,125000,8,diesel,bmw,nein,30173
2016-03-06 12:41:26,6400,kleinwagen,2009,manuell,90,corsa,80000,2,benzin,opel,nein,89168
2016-03-06 12:41:26,8700,kleinwagen,2010,manuell,120,andere,80000,11,diesel,alfa_romeo,nein,72574
2016-03-06 12:41:27,4800,bus,2008,automatik,150,zafira,150000,11,diesel,opel,nein,55120
2016-03-06 12:41:32,2100,kombi,2002,manuell,116,focus,150000,12,benzin,ford,nein,42275
2016-03-06 12:41:44,2000,bus,2005,manuell,105,touran,150000,3,diesel,volkswagen,ja,41469
2016-03-06 12:41:45,450,kleinwagen,1998,manuell,50,fiesta,150000,3,benzin,ford,nein,89584
2016-03-06 12:41:46,12500,suv,2003,automatik,313,touareg,150000,7,diesel,volkswagen,nein,79585
2016-03-06 12:41:47,1300,kleinwagen,2002,manuell,50,lupo,150000,7,benzin,volkswagen,nein,56745
2016-03-06 12:41:58,500,limousine,1994,manuell,115,80,150000,11,benzin,audi,nein,23744
2016-03-06 12:41:59,800,limousine,1996,manuell,105,3er,150000,2,benzin,bmw,nein,22117
2016-03-06 12:42:00,5200,kleinwagen,2009,manuell,68,1_reihe,10000,10,benzin,peugeot,nein,79336
2016-03-06 12:42:00,1950,kleinwagen,2002,manuell,75,lupo,150000,4,benzin,volkswagen,nein,32832
2016-03-06 12:42:01,2999,kleinwagen,2005,automatik,61,fortwo,100000,7,benzin,smart,nein,79761
2016-03-06 12:42:05,200,kleinwagen,1995,automatik,60,corsa,150000,5,benzin,opel,nein,49685
2016-03-06 12:42:06,4799,limousine,2007,manuell,80,golf,150000,1,benzin,volkswagen,nein,26789
2016-03-06 12:42:06,10800,coupe,2008,manuell,136,c_reihe,80000,7,diesel,volvo,nein,78479
2016-03-06 12:42:07,3500,bus,2000,manuell,88,transporter,150000,5,diesel,volkswagen,nein,58511
2016-03-06 12:42:11,3350,limousine,2007,manuell,58,twingo,100000,10,benzin,renault,nein,72290
2016-03-06 12:42:12,1000,cabrio,1999,manuell,60,punto,150000,0,benzin,fiat,nein,14943
2016-03-06 12:42:17,7350,limousine,2008,manuell,140,golf,90000,1,benzin,volkswagen,nein,44141
2016-03-06 12:42:19,1450,kombi,1996,manuell,170,3er,5000,0,benzin,bmw,nein,13435
2016-03-06 12:42:23,1900,limousine,2000,manuell,101,cordoba,150000,6,benzin,seat,nein,1219
2016-03-06 12:42:24,3300,limousine,2003,manuell,122,vectra,150000,8,benzin,opel,nein,4317
2016-03-06 12:42:31,950,kleinwagen,1999,manuell,50,lupo,150000,10,benzin,volkswagen,nein,89446
2016-03-06 12:42:33,14500,kombi,2010,automatik,125,a3,40000,9,benzin,audi,nein,85110
2016-03-06 12:42:36,15200,suv,2011,manuell,150,rav,100000,2,diesel,toyota,nein,96346
2016-03-06 12:42:39,10900,suv,2003,automatik,310,touareg,150000,7,lpg,volkswagen,nein,91126
2016-03-06 12:42:40,1550,limousine,1998,automatik,118,3er,150000,7,benzin,bmw,nein,30827
2016-03-06 12:42:41,1800,limousine,2002,manuell,145,mondeo,150000,12,benzin,ford,nein,40822
2016-03-06 12:42:44,12999,kombi,2006,automatik,218,300c,150000,5,diesel,chrysler,nein,16248
2016-03-06 12:42:44,8200,limousine,2006,manuell,200,golf,150000,10,benzin,volkswagen,nein,88699
2016-03-06 12:42:46,21900,suv,2012,manuell,163,captiva,60000,12,diesel,chevrolet,nein,85098
2016-03-06 12:42:50,2350,kombi,2001,manuell,102,octavia,150000,10,benzin,skoda,nein,76571
2016-03-06 12:42:52,1550,cabrio,1997,manuell,90,megane,150000,9,benzin,renault,nein,49610
2016-03-06 12:42:53,950,cabrio,1993,manuell,92,cr_reihe,150000,6,benzin,honda,nein,48432
2016-03-06 12:42:56,9500,kleinwagen,2012,manuell,95,fiesta,50000,5,diesel,ford,nein,99759
2016-03-06 12:42:58,7500,limousine,2012,manuell,84,rio,20000,8,benzin,kia,nein,12619
2016-03-06 12:43:00,2000,limousine,1999,manuell,110,a3,150000,12,diesel,audi,nein,89522
2016-03-06 12:43:01,5200,limousine,2004,manuell,75,golf,70000,11,benzin,volkswagen,nein,35041
2016-03-06 12:43:04,5300,kleinwagen,2010,manuell,73,2_reihe,70000,1,benzin,peugeot,nein,45327
2016-03-06 12:43:05,15999,bus,2013,manuell,105,touran,90000,6,diesel,volkswagen,nein,57648
2016-03-06 12:43:10,6500,kombi,2007,manuell,140,a4,150000,7,diesel,audi,nein,36179
2016-03-06 12:43:15,5500,limousine,2001,manuell,150,a3,150000,12,benzin,audi,nein,94474
2016-03-06 12:43:19,7890,kombi,2010,manuell,101,focus,90000,10,benzin,ford,nein,18119
2016-03-06 12:43:20,1299,kleinwagen,2000,manuell,50,lupo,150000,9,benzin,volkswagen,nein,32257
2016-03-06 12:43:20,2999,limousine,2004,manuell,105,golf,150000,4,diesel,volkswagen,nein,39576
2016-03-06 12:43:23,6666,suv,2007,automatik,155,santa,150000,7,diesel,hyundai,nein,48455
2016-03-06 12:43:24,4400,kombi,2007,manuell,105,golf,150000,11,diesel,volkswagen,nein,52477
2016-03-06 12:43:26,3600,limousine,1992,automatik,286,s_klasse,150000,4,lpg,mercedes_benz,nein,86368
2016-03-06 12:43:27,5900,limousine,2005,automatik,150,passat,150000,7,benzin,volkswagen,ja,72379
2016-03-06 12:43:30,22450,limousine,2012,manuell,271,golf,70000,2,benzin,volkswagen,nein,59494
2016-03-06 12:43:32,24990,bus,2010,automatik,204,viano,90000,1,diesel,mercedes_benz,nein,17237
2016-03-06 12:43:34,650,kleinwagen,2001,manuell,60,fiesta,150000,2,benzin,ford,nein,22117
2016-03-06 12:43:38,4900,limousine,2000,automatik,304,s_klasse,150000,11,benzin,mercedes_benz,nein,60528
2016-03-06 12:43:43,6000,kombi,2005,manuell,179,a6,150000,3,diesel,audi,nein,29393
2016-03-06 12:43:44,3800,limousine,2003,manuell,102,beetle,125000,3,benzin,volkswagen,nein,85416
2016-03-06 12:43:46,12500,bus,2009,manuell,110,sprinter,150000,5,diesel,mercedes_benz,nein,12163
2016-03-06 12:43:49,2800,kombi,1998,manuell,144,v70,150000,12,benzin,volvo,nein,46397
2016-03-06 12:43:50,3999,coupe,1998,automatik,230,clk,150000,1,benzin,mercedes_benz,nein,81737
2016-03-06 12:43:50,5000,limousine,1973,manuell,105,andere,150000,5,lpg,mercedes_benz,nein,26802
2016-03-06 12:43:51,11300,limousine,2010,automatik,122,golf,40000,3,benzin,volkswagen,nein,80937
2016-03-06 12:43:54,3000,bus,2003,manuell,204,sharan,150000,1,benzin,volkswagen,nein,79650
2016-03-06 12:43:57,9900,coupe,2001,manuell,343,m_reihe,150000,6,benzin,bmw,nein,66450
2016-03-06 12:43:57,8000,limousine,2005,manuell,177,5er,150000,1,diesel,bmw,nein,72076
2016-03-06 12:43:58,9500,kleinwagen,2011,manuell,98,one,60000,12,benzin,mini,nein,68782
2016-03-06 12:43:59,1250,kombi,1994,manuell,75,3_reihe,60000,12,diesel,mazda,ja,95700
2016-03-06 12:44:09,300,kombi,2001,manuell,118,andere,80000,5,benzin,mitsubishi,ja,90459
2016-03-06 12:44:16,400,kombi,1999,manuell,152,galant,150000,7,benzin,mitsubishi,nein,72820
2016-03-06 12:44:17,2800,kleinwagen,1999,manuell,75,golf,150000,7,benzin,volkswagen,nein,34508
2016-03-06 12:44:18,1100,limousine,1996,manuell,122,c_klasse,150000,10,lpg,mercedes_benz,nein,59071
2016-03-06 12:46:22,29750,bus,2011,automatik,179,transporter,90000,2,diesel,volkswagen,nein,85247
2016-03-06 12:46:24,29900,bus,2012,manuell,140,transporter,40000,9,diesel,volkswagen,nein,31552
2016-03-06 12:46:24,58900,cabrio,2008,automatik,385,911,80000,2,benzin,porsche,nein,63526
2016-03-06 12:46:26,4550,kombi,2002,automatik,143,c_klasse,150000,8,benzin,mercedes_benz,nein,15517
2016-03-06 12:46:26,975,kombi,2001,automatik,204,laguna,150000,4,benzin,renault,nein,41379
2016-03-06 12:46:31,3900,kombi,2007,manuell,109,3_reihe,150000,9,diesel,peugeot,nein,91475
2016-03-06 12:46:37,1900,kombi,2003,manuell,101,focus,150000,7,benzin,ford,nein,53567
2016-03-06 12:46:40,14500,limousine,2010,manuell,122,golf,70000,6,benzin,volkswagen,nein,72622
2016-03-06 12:46:44,5400,limousine,2010,manuell,125,leon,125000,7,benzin,seat,ja,92353
2016-03-06 12:46:44,21000,bus,2015,manuell,150,c_max,5000,3,benzin,ford,nein,68259
2016-03-06 12:46:54,5900,bus,2012,manuell,92,berlingo,150000,3,diesel,citroen,nein,60599
2016-03-06 12:46:58,2900,limousine,1999,manuell,150,3er,150000,3,benzin,bmw,nein,97342
2016-03-06 12:47:00,9999,kombi,2008,automatik,197,3er,150000,1,diesel,bmw,nein,71665
2016-03-06 12:47:01,19990,bus,2007,automatik,174,transporter,100000,2,diesel,volkswagen,nein,15834
2016-03-06 12:47:01,3100,kleinwagen,2006,manuell,68,1_reihe,90000,9,benzin,peugeot,nein,69221
2016-03-06 12:47:02,2799,kombi,2001,manuell,163,5er,150000,4,diesel,bmw,nein,47669
2016-03-06 12:47:03,7999,limousine,2008,manuell,209,s60,150000,9,benzin,volvo,nein,24598
2016-03-06 12:47:07,1600,limousine,1991,manuell,69,80,150000,10,benzin,audi,nein,15518
2016-03-06 12:47:13,12499,coupe,2007,automatik,224,clk,150000,0,diesel,mercedes_benz,nein,45968
2016-03-06 12:47:15,1700,kombi,2001,automatik,197,e_klasse,150000,7,diesel,mercedes_benz,nein,73441
2016-03-06 12:47:17,12000,kombi,2006,automatik,272,5er,150000,2,diesel,bmw,nein,24955
2016-03-06 12:47:19,18000,kombi,2010,automatik,239,a4,150000,2,diesel,audi,nein,47638
2016-03-06 12:47:20,3500,kleinwagen,2005,manuell,68,fiesta,100000,10,diesel,ford,nein,35037
2016-03-06 12:47:23,650,limousine,1999,manuell,101,golf,150000,12,benzin,volkswagen,nein,98544
2016-03-06 12:47:24,6500,kombi,2007,manuell,102,golf,150000,7,benzin,volkswagen,nein,75196
2016-03-06 12:47:26,2700,kombi,2005,manuell,101,focus,150000,9,benzin,ford,nein,90768
2016-03-06 12:47:27,12700,bus,2013,manuell,116,c_max,60000,1,diesel,ford,nein,44536
2016-03-06 12:47:31,7000,kleinwagen,2011,manuell,0,fiesta,70000,4,benzin,ford,nein,66113
2016-03-06 12:47:32,11500,limousine,2010,manuell,143,1er,80000,6,benzin,bmw,nein,73457
2016-03-06 12:47:34,7800,limousine,2010,manuell,105,golf,150000,9,diesel,volkswagen,nein,24146
2016-03-06 12:47:37,50,kombi,2001,manuell,130,mondeo,150000,3,diesel,ford,ja,89584
2016-03-06 12:47:38,11000,limousine,2011,manuell,105,octavia,150000,5,diesel,skoda,nein,38302
2016-03-06 12:47:39,3350,kleinwagen,2008,manuell,84,fortwo,90000,8,benzin,smart,nein,22769
2016-03-06 12:47:46,3950,cabrio,2005,manuell,136,2_reihe,80000,3,benzin,peugeot,nein,44809
2016-03-06 12:47:47,7290,kleinwagen,2010,manuell,101,corsa,125000,10,benzin,opel,nein,72108
2016-03-06 12:47:49,10500,limousine,2011,manuell,105,golf,80000,4,benzin,volkswagen,nein,83313
2016-03-06 12:47:55,3700,kleinwagen,2007,manuell,54,fox,60000,11,benzin,volkswagen,nein,58300
2016-03-06 12:47:55,1500,kombi,2000,automatik,136,c_klasse,150000,3,lpg,mercedes_benz,nein,76139
2016-03-06 12:47:57,11900,bus,2006,manuell,140,s_max,90000,6,diesel,ford,nein,71254
2016-03-06 12:47:58,9200,limousine,2011,manuell,95,astra,90000,6,diesel,opel,nein,67659
2016-03-06 12:47:59,850,coupe,2000,manuell,101,a3,150000,1,benzin,audi,nein,81243
2016-03-06 12:48:00,22490,kombi,2015,manuell,110,a3,20000,1,diesel,audi,nein,91522
2016-03-06 12:48:02,2000,kleinwagen,2003,manuell,88,2_reihe,150000,11,benzin,peugeot,nein,86641
2016-03-06 12:48:02,9250,cabrio,2000,manuell,179,tt,70000,8,benzin,audi,nein,85250
2016-03-06 12:48:04,3150,cabrio,2003,manuell,147,astra,150000,10,benzin,opel,nein,97273
2016-03-06 12:48:05,999,limousine,1999,automatik,116,vectra,125000,6,benzin,opel,nein,98673
2016-03-06 12:48:11,1049,kleinwagen,1993,manuell,45,andere,70000,4,benzin,fiat,nein,58644
2016-03-06 12:48:16,2650,limousine,2003,manuell,75,golf,150000,3,benzin,volkswagen,nein,58509
2016-03-06 12:48:22,4500,kleinwagen,2003,manuell,90,one,150000,1,benzin,mini,nein,59872
2016-03-06 12:48:24,5300,kombi,2009,manuell,109,2_reihe,100000,1,diesel,peugeot,nein,10409
2016-03-06 12:48:25,990,cabrio,1995,manuell,71,astra,150000,4,benzin,opel,nein,23558
2016-03-06 12:48:27,990,kleinwagen,1988,automatik,72,golf,150000,11,benzin,volkswagen,nein,48465
